Last_Data_Update,Report Date,Country_Region,Province_State,Prov_Abrr,Reporting _City,PHU_Long,PHU_Short,New Cases,Lat,Long_,Link
2020-05-01 8:44:22 PM,2020-02-07,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-08,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-09,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-10,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-11,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-12,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-13,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-14,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-15,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-16,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-17,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-18,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-19,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-20,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-21,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-22,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-23,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-24,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-25,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-26,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-27,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-28,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-02-29,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-01,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-02,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-03,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-04,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-05,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-06,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-07,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-08,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-09,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-10,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-11,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-12,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-13,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-14,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-15,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-16,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-17,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-18,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-19,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-20,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-21,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-22,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-23,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-24,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-25,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-26,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-27,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-28,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-29,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,2,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-30,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-03-31,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-01,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-02,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-03,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-04,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-05,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-06,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-07,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-08,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-09,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-10,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-11,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-12,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-13,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-14,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-15,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-16,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-17,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-18,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-19,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-20,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-21,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-22,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-23,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-24,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-25,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,1,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-26,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-27,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-28,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-29,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-04-30,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-05-01,Canada,Ontario,ON,Sault Ste. Marie,Algoma Public Health Unit,Algoma,0,46.5323728,-84.3148358,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/current-status-covid-19/
2020-05-01 8:44:22 PM,2020-01-25,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-01-26,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-01-27,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-01-28,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-01-29,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-01-30,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-01-31,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-02-01,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-02-02,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-02-03,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-02-04,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
2020-05-01 8:44:22 PM,2020-02-05,Canada,Ontario,ON,Brantford,Brant County Health Unit,Brant,0,43.151811,-80.27437415,https://www.bchu.org/ServicesWeProvide/InfectiousDiseases/Pages/coronavirus.aspx
